Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2004-05-29 02:00:00,NON-CRIMINAL,LOST PROPERTY,Saturday,BAYVIEW,NONE,600 Block of 20TH ST,-122.388077276848,37.7605748200898
2009-11-13 13:20:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,TENDERLOIN,NONE,200 Block of TURK ST,-122.413237516676,37.78284302332129
2012-05-19 14:00:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,MISSION,NONE,17TH ST / GUERRERO ST,-122.423962124277,37.7631671994684
2008-03-18 17:00:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,INGLESIDE,NONE,BROOKDALE AV / SANTOS ST,-122.418766889013,37.7119336857601
2007-10-21 15:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,FRANKLIN ST / OLIVE ST,-122.422749208059,37.7840828008242
2005-03-09 23:30:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,NORTHERN,"ARREST, BOOKED",15TH ST / SANCHEZ ST,-122.431028702687,37.7658672394583
2011-04-24 12:00:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,TARAVAL,NONE,1800 Block of 24TH AV,-122.481834804125,37.7530512076104
2005-08-10 23:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,BAYVIEW,NONE,2300 Block of CALIFORNIA ST,-122.432618741613,37.7891171836076
2008-11-12 10:35:00,NON-CRIMINAL,FOUND PROPERTY,Wednesday,SOUTHERN,NONE,0 Block of 6TH ST,-122.40950430935,37.781526271747
2008-11-30 06:30:00,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Sunday,MISSION,"ARREST, BOOKED",MISSION ST / 17TH ST,-122.419515708406,37.7634292328496
2011-09-22 20:17:00,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Thursday,NORTHERN,NONE,800 Block of WEBSTER ST,-122.430095242111,37.77837628364711
2006-05-07 21:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,19TH ST / DIAMOND ST,-122.437040666891,37.7591567280326
2006-01-25 08:00:00,MISSING PERSON,MISSING JUVENILE,Wednesday,INGLESIDE,NONE,400 Block of EDINBURGH ST,-122.431371314076,37.7219675742406
2011-08-08 01:13:00,MISSING PERSON,FOUND PERSON,Monday,NORTHERN,LOCATED,1100 Block of STEINER ST,-122.43376037857,37.7798208705936
2008-06-15 23:46:00,WARRANTS,WARRANT ARREST,Sunday,TENDERLOIN,JUVENILE BOOKED,OFARRELL ST / LARKIN ST,-122.417903977564,37.785167087551706
2003-03-09 21:24:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,TENDERLOIN,NONE,TAYLOR ST / ELLIS ST,-122.411141948108,37.785073619727
2003-09-19 13:50:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Friday,SOUTHERN,NONE,400 Block of JESSIE ST,-122.408534383763,37.7820325646934
2007-03-05 14:38:00,OTHER OFFENSES,PROBATION VIOLATION,Monday,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.419814593811,37.7658427213372
2003-03-09 10:26:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,SOUTHERN,COMPLAINANT REFUSES TO PROSECUTE,0 Block of UNITED NATIONS PZ,-122.414317857881,37.7799444052046
2005-06-17 22:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,700 Block of HARRISON ST,-122.397814506334,37.7821372491619
2009-12-22 10:00:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Tuesday,TENDERLOIN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.41431222924,37.77983391835871
2014-10-13 16:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,SOUTHERN,NONE,300 Block of HARRIET ST,-122.402325532197,37.7749487900069
2003-10-18 00:35:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,MISSION,"ARREST, CITED",25TH ST / HARRISON ST,-122.411747062837,37.751035032165
2004-06-10 22:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,NONE,BATTERY ST / VALLEJO ST,-122.401242889484,37.799531258614
2014-11-11 18:32:00,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Tuesday,NORTHERN,"ARREST, BOOKED",OFARRELL ST / LARKIN ST,-122.417903977564,37.785167087551706
2010-09-25 17:00:00,OTHER OFFENSES,PROBATION VIOLATION,Saturday,CENTRAL,"ARREST, BOOKED",100 Block of CLAY ST,-122.397373740066,37.7953338267436
2008-04-14 20:40:00,ROBBERY,"ROBBERY, BODILY FORCE",Monday,MISSION,NONE,23RD ST / BARTLETT ST,-122.419705544806,37.7537707037081
2005-11-19 20:02:00,OTHER OFFENSES,RESISTING ARREST,Saturday,NORTHERN,"ARREST, BOOKED",POLK ST / CEDAR ST,-122.419834938625,37.7863580362514
2009-07-20 16:30:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.413893155951,37.782346520673
2010-08-28 21:28:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,PARK,"ARREST, BOOKED",BRODERICK ST / OAK ST,-122.439088398996,37.7729208953381
2005-03-10 17:10:00,WARRANTS,WARRANT ARREST,Thursday,MISSION,"ARREST, BOOKED",3000 Block of 16TH ST,-122.420080983505,37.7650815376682
2006-09-05 16:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,CENTRAL,NONE,NORTHPOINT ST / TAYLOR ST,-122.415435473094,37.8063418891813
2006-04-19 06:30:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,TARAVAL,NONE,2300 Block of 44TH AV,-122.502610482124,37.742778587985896
2007-03-06 22:30:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,SOUTHERN,NONE,POWELL ST / MARKET ST,-122.407545855931,37.784401179486
2012-03-21 23:37:00,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,MISSION,"ARREST, BOOKED",CAPP ST / 20TH ST,-122.41796448376002,37.7586968166489
2015-02-20 22:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,BAYVIEW,NONE,25TH ST / WISCONSIN ST,-122.398453963916,37.7521948639928
2014-05-16 01:15:00,ASSAULT,BATTERY,Friday,NORTHERN,NONE,1200 Block of TURK ST,-122.428818526724,37.7808642652455
2008-08-20 14:06:00,WARRANTS,ENROUTE TO PAROLE OFFICER,Wednesday,SOUTHERN,"ARREST, BOOKED",100 Block of 12TH ST,-122.417628311343,37.7719781799261
2015-04-30 02:28:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,CENTRAL,"ARREST, BOOKED",GEARY ST / JONES ST,-122.413174494396,37.786719015554
2004-08-06 16:05:00,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,BAYVIEW,NONE,0 Block of NEPTUNE ST,-122.397084856342,37.7306214923139
2009-01-11 14:38:00,OTHER OFFENSES,PROBATION VIOLATION,Sunday,TENDERLOIN,"ARREST, BOOKED",0 Block of TURK ST,-122.409853729941,37.7833862379382
2003-02-22 07:10:00,WARRANTS,WARRANT ARREST,Saturday,TARAVAL,"ARREST, BOOKED",47TH AV / JUDAH ST,-122.506996377686,37.7603760935224
2010-06-15 22:30:00,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Tuesday,NORTHERN,"ARREST, CITED",POLK ST / SACRAMENTO ST,-122.420874632415,37.79149430519061
2008-03-05 12:00:00,MISSING PERSON,MISSING JUVENILE,Wednesday,CENTRAL,NONE,1300 Block of KEARNY ST,-122.405999142498,37.8003678866966
2014-11-28 16:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,SOUTHERN,NONE,5TH ST / HARRISON ST,-122.401846367522,37.7790324136251
2009-07-12 15:39:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,MISSION,"ARREST, BOOKED",MISSION ST / 16TH ST,-122.419671780296,37.7650501214668
2008-12-28 04:18:00,SUSPICIOUS OCC,"SUSPICIOUS OCCURRENCE, POSSIBLE SHOTS FIRED",Sunday,RICHMOND,NONE,POST ST / BRODERICK ST,-122.44134980013,37.7841048734205
2003-06-11 19:20:00,FORGERY/COUNTERFEITING,"CHECKS, POSSESSION WITH INTENT TO PASS",Wednesday,CENTRAL,NONE,2700 Block of HYDE ST,-122.420534678271,37.8061892244521
2006-01-26 23:30:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Thursday,SOUTHERN,NONE,0 Block of THE EMBARCADEROSOUTH ST,-122.388168184837,37.7883061296672
2008-05-29 10:00:00,NON-CRIMINAL,LOST PROPERTY,Thursday,TENDERLOIN,NONE,EDDY ST / JONES ST,-122.412597377187,37.783932027727296
2008-12-28 23:32:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / LEAVENWORTH ST,-122.414619686906,37.785583058847
2007-05-19 17:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,PARK,NONE,0 Block of BAKER ST,-122.440383635898,37.7713219755505
2014-03-04 21:25:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,BAYVIEW,"ARREST, CITED",KEITH ST / THOMAS AV,-122.389421299039,37.7293538492444
2014-04-02 19:16:00,WARRANTS,WARRANT ARREST,Wednesday,BAYVIEW,"ARREST, BOOKED",100 Block of KISKA RD,-122.378494173975,37.7304096808335
2014-02-05 08:05:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,TARAVAL,"ARREST, CITED",SUNSET BL / YORBA ST,-122.493936746778,37.7350591340579
2005-08-13 04:20:00,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Saturday,INGLESIDE,NONE,1800 Block of CHURCH ST,-122.426661689935,37.74088636244
2010-06-18 09:30:00,LOITERING,LOITERS AROUND PUBLIC TOILET FOR LEWD ACT,Friday,MISSION,"ARREST, BOOKED",SHOTWELL ST / 16TH ST,-122.416389710283,37.7652491154383
2006-05-05 08:30:00,ROBBERY,ROBBERY OF A CHAIN STORE WITH A DANGEROUS WEAPON,Friday,MISSION,DISTRICT ATTORNEY REFUSES TO PROSECUTE,2600 Block of MISSION ST,-122.418738265772,37.7546172382083
2004-12-06 17:30:00,VEHICLE THEFT,"VEHICLE, RECOVERED, OTHER VEHICLE",Monday,SOUTHERN,NONE,1400 Block of HARRISON ST,-122.411939261411,37.7711341126595
2009-11-26 12:40:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406520987144,37.7850629421661
2013-10-03 20:13:00,WARRANTS,ENROUTE TO ADULT AUTHORITY,Thursday,SOUTHERN,"ARREST, BOOKED",1900 Block of MARKET ST,-122.425669041358,37.7702451976438
2013-06-30 21:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,15TH ST / GUERRERO ST,-122.424260561379,37.7664064445087
2010-01-27 13:05:00,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Wednesday,TENDERLOIN,"ARREST, BOOKED",100 Block of GOLDEN GATE AV,-122.413069926397,37.7820204255866
2014-08-21 12:43:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,NORTHERN,"ARREST, BOOKED",HAIGHT ST / FILLMORE ST,-122.430436523474,37.772106966166895
2008-09-07 20:15:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,NORTHERN,NONE,900 Block of LAGUNA ST,-122.426945737187,37.7794919866006
2008-07-09 19:15:00,SUSPICIOUS OCC,SUSPICIOUS PERSON,Wednesday,PARK,JUVENILE ADMONISHED,HAYES ST / DIVISADERO ST,-122.437799703468,37.7749912944366
2012-07-26 14:05:00,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Thursday,NORTHERN,"ARREST, BOOKED",EDDY ST / POLK ST,-122.419183096362,37.78309982445921
2005-09-25 00:30:00,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Sunday,MISSION,NONE,1900 Block of 15TH ST,-122.428282992711,37.7661073531609
2009-12-07 13:25:00,SUSPICIOUS OCC,SUSPICIOUS PERSON,Monday,PARK,NONE,500 Block of BUENAVISTAWEST AV,-122.443194351845,37.766542833629295
2009-09-18 23:00:00,ASSAULT,BATTERY,Friday,BAYVIEW,NONE,SILVER AV / TOPEKA AV,-122.400954433981,37.735261001526105
2009-01-20 07:15:00,FORGERY/COUNTERFEITING,"FORGERY, FALSE ENTRIES IN RECORDS OR RETURNS",Tuesday,BAYVIEW,PROSECUTED BY OUTSIDE AGENCY,600 Block of KANSAS ST,-122.403161251408,37.7615234591434
2009-12-23 06:00:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,INGLESIDE,NONE,100 Block of MARIETTA DR,-122.44743920234,37.740579659556495
2011-12-18 20:27:00,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Sunday,SOUTHERN,NONE,0 Block of JESSIE ST,-122.398605913697,37.7899545997103
2005-04-07 16:00:00,MISSING PERSON,MISSING JUVENILE,Thursday,BAYVIEW,NONE,200 Block of HARBOR RD,-122.378268018481,37.7323807302226
2006-11-04 06:49:00,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Saturday,SOUTHERN,"ARREST, BOOKED",7TH ST / BERRY ST,-122.40002612049,37.7705161444903
2013-01-24 07:06:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,PARK,NONE,600 Block of BUENAVISTAWEST AV,-122.443734309826,37.7672547230148
2004-01-09 15:00:00,ASSAULT,BATTERY,Friday,SOUTHERN,NONE,THE EMBARCADERO SOUTH ST / MISSION ST,-122.39398368527,37.7950607652716
2013-09-30 08:10:00,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Monday,NORTHERN,NONE,0 Block of DANIELBURNHAM CT,-122.422540554174,37.78690886580221
2010-04-21 22:00:00,MISSING PERSON,MISSING JUVENILE,Wednesday,MISSION,LOCATED,3000 Block of 26TH ST,-122.41023195455,37.749571116991
2012-09-17 16:44:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,INGLESIDE,"ARREST, BOOKED",5400 Block of MISSION ST,-122.444314025188,37.7131083433264
2009-11-14 19:30:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,INGLESIDE,"ARREST, BOOKED",700 Block of FAXON AV,-122.459890909451,37.726703910268505
2003-04-18 14:51:00,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Friday,TENDERLOIN,"ARREST, BOOKED",400 Block of JONES ST,-122.412899249686,37.7850974904289
2011-07-01 07:17:00,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Friday,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / JONES ST,-122.412970537591,37.78578837668879
2012-09-08 23:15:00,TRESPASS,TRESPASSING,Saturday,INGLESIDE,NONE,200 Block of DAY ST,-122.427726315745,37.7428843122262
2004-08-07 19:30:00,BAD CHECKS,"CHECKS, NON-SUFFICIENT FUNDS (MISDEMEANOR)",Saturday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711
2008-05-26 15:10:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,CENTRAL,NONE,500 Block of BEACH ST,-122.418111096758,37.8070199998601
2006-05-05 02:00:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,BAYVIEW,NONE,0 Block of NICHOLS WY,-122.387234795761,37.7194008333885
2005-03-10 15:30:00,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Thursday,INGLESIDE,NOT PROSECUTED,500 Block of CHENERY ST,-122.432168888166,37.734628405247
2004-02-06 00:10:00,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Friday,TENDERLOIN,"ARREST, BOOKED",400 Block of JONES ST,-122.412758759499,37.7850960963726
2006-10-22 14:37:00,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Sunday,SOUTHERN,"ARREST, BOOKED",0 Block of 7TH ST,-122.412272455406,37.7802039058686
2011-07-26 13:25:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,SOUTHERN,EXCEPTIONAL CLEARANCE,800 Block of MARKET ST,-122.406690592261,37.7852071918419
2011-11-20 02:30:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,SOUTHERN,NONE,300 Block of 3RD ST,-122.398472416,37.78334209167209
2013-12-26 14:30:00,ASSAULT,BATTERY,Thursday,SOUTHERN,"ARREST, CITED",MISSION ST / 7TH ST,-122.410939205552,37.779212259008496
2010-09-25 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,NORTHERN,NONE,POLK ST / UNION ST,-122.422340020122,37.7987607166938
2007-07-15 22:12:00,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Sunday,TENDERLOIN,"ARREST, BOOKED",700 Block of OFARRELL ST,-122.417107256373,37.7853238292094
2013-10-04 08:30:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,PARK,NONE,100 Block of GRAYSTONE TR,-122.445440515074,37.7571496289768
2015-02-16 19:06:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425
2011-05-17 22:00:00,MISSING PERSON,MISSING JUVENILE,Tuesday,SOUTHERN,LOCATED,0 Block of MOSS ST,-122.407999186749,37.7778241673064
2009-12-13 19:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,RICHMOND,NONE,2700 Block of SACRAMENTO ST,-122.43816640511,37.7893671792427
2013-12-01 10:50:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,BAYVIEW,"ARREST, CITED",600 Block of JAMESTOWN AV,-122.387833652325,37.7131072321423
2008-09-04 10:10:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,INGLESIDE,NONE,3200 Block of FOLSOM ST,-122.413617952513,37.7469369285128
2004-05-02 09:18:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,MISSION,"ARREST, CITED",LILAC ST / 24TH ST,-122.417878226793,37.7522731644894
2009-06-13 10:00:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,SOUTHERN,NONE,800 Block of HOWARD ST,-122.403793259489,37.7823235897616
2014-10-30 13:30:00,NON-CRIMINAL,COURTESY REPORT,Thursday,RICHMOND,NONE,3700 Block of ANZA ST,-122.488354455409,37.7780504531386
2014-09-05 21:39:00,OTHER OFFENSES,RESISTING ARREST,Friday,BAYVIEW,"ARREST, BOOKED",0 Block of NICHOLS WY,-122.38724435334,37.7195130001474
2004-10-14 12:31:00,ROBBERY,CARJACKING WITH BODILY FORCE,Thursday,NORTHERN,NONE,1000 Block of WEBSTER ST,-122.430180306877,37.780277543949296
2013-06-01 12:00:00,OTHER OFFENSES,FALSE PERSONATION,Saturday,BAYVIEW,NONE,100 Block of MIDDLEPOINT RD,-122.379348616728,37.7348543299922
2009-05-13 18:10:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,NORTHERN,NONE,1000 Block of POST ST,-122.419126295342,37.7869849580362
2009-11-13 00:01:00,NON-CRIMINAL,FOUND PROPERTY,Friday,BAYVIEW,NONE,200 Block of WILLIAMS AV,-122.397744427103,37.7299346936044
2009-09-14 19:00:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647,37.7835634796332
2005-10-05 16:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,INGLESIDE,NONE,MISSION ST / KINGSTON ST,-122.4223666867,37.74176169632071
2008-09-17 12:35:00,ASSAULT,THREATS AGAINST LIFE,Wednesday,BAYVIEW,NONE,2200 Block of PALOU AV,-122.402502790279,37.740782282972496
2005-05-06 18:28:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,NORTHERN,NONE,2200 Block of CHESTNUT ST,-122.439917841054,37.800406453512
2004-07-06 03:37:00,OTHER OFFENSES,RESISTING ARREST,Tuesday,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.411071423064,37.7817511307229
2004-01-25 10:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,CENTRAL,NONE,200 Block of WASHINGTON ST,-122.399341350678,37.7960832336943
2007-10-06 19:40:00,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,TENDERLOIN,NONE,0 Block of MASON ST,-122.409129633669,37.7838066631424
2012-12-16 15:30:00,MISSING PERSON,FOUND PERSON,Sunday,SOUTHERN,LOCATED,500 Block of 5TH ST,-122.39998111123998,37.7776242389287
2005-04-22 12:00:00,NON-CRIMINAL,FOUND PROPERTY,Friday,BAYVIEW,NONE,1800 Block of JERROLD AV,-122.393948453885,37.7414413755838
2005-10-06 14:25:00,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Thursday,SOUTHERN,"ARREST, BOOKED",100 Block of BRANNAN ST,-122.38904057367,37.7843212349417
2014-09-18 00:01:00,NON-CRIMINAL,COURTESY REPORT,Thursday,CENTRAL,UNFOUNDED,500 Block of MONTGOMERY ST,-122.403026088419,37.7944564013948
2013-01-27 14:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,0 Block of ZOO RD,-122.500837040524,37.7308580846494
2011-10-04 12:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711
2003-04-05 13:30:00,MISSING PERSON,MISSING JUVENILE,Saturday,TARAVAL,LOCATED,0 Block of HAROLD AV,-122.45315825844,37.71949760050229
2007-11-03 23:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,600 Block of STEVENSON ST,-122.41255401497,37.7794354974305
2003-09-04 23:30:00,WARRANTS,WARRANT ARREST,Thursday,TARAVAL,"ARREST, BOOKED",PORTOLA DR / SLOAT BL,-122.47156922411502,37.7347048536985
2015-04-18 22:50:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,SOUTHERN,NONE,0 Block of 6TH ST,-122.408913229808,37.781211650766295
2005-01-13 09:00:00,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Thursday,MISSION,NONE,300 Block of EUREKA ST,-122.437948424116,37.75666915757029
2006-11-30 17:30:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,MISSION,NONE,400 Block of VALENCIA ST,-122.421856393557,37.7653232816757
2012-04-21 22:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,RICHMOND,NONE,5600 Block of CALIFORNIA ST,-122.478058298961,37.784252611482
2003-12-10 15:00:00,NON-CRIMINAL,LOST PROPERTY,Wednesday,INGLESIDE,NONE,0 Block of ELK ST,-122.439775823336,37.7365430606257
2011-09-22 16:20:00,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,SOUTHERN,"ARREST, BOOKED",MARKET ST / OCTAVIA ST,-122.423619488896,37.7717157193406
2008-02-20 14:39:00,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Wednesday,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.410928353347,37.7836778741124
2013-08-10 09:20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,INGLESIDE,NONE,PUTNAM ST / CRESCENT AV,-122.411166899402,37.735071067556895
2003-07-09 12:00:00,FRAUD,"FALSE PRETENSES, GRAND THEFT",Wednesday,NORTHERN,"ARREST, BOOKED",2200 Block of VAN NESS AV,-122.423340546898,37.79624543971929
2009-11-11 07:45:00,DRUG/NARCOTIC,SALE OF CONTROLLED SUBSTANCE,Wednesday,TENDERLOIN,"ARREST, BOOKED",TAYLOR ST / EDDY ST,-122.410955248906,37.7841399509594
2010-03-13 17:46:00,OTHER OFFENSES,CONSPIRACY,Saturday,SOUTHERN,"ARREST, BOOKED",0 Block of 7TH ST,-122.412272455406,37.7802039058686
2004-07-19 17:25:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,MISSION,"ARREST, CITED",MISSION ST / 17TH ST,-122.419515708414,37.76342923285421
2012-10-07 15:30:00,WARRANTS,WARRANT ARREST,Sunday,CENTRAL,"ARREST, BOOKED",400 Block of POST ST,-122.409256096494,37.788239899778
2011-11-30 18:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,RICHMOND,NONE,2300 Block of POST ST,-122.440760813886,37.784237111166505
2004-04-16 19:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,HOWARD ST / SPEAR ST,-122.392527678435,37.7913099144804
2006-05-03 22:45:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,PARK,NONE,1000 Block of FULTON ST,-122.434068008938,37.77743773817311
2009-10-15 11:00:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,RICHMOND,"ARREST, CITED",500 Block of PARKER AV,-122.453216445038,37.7773395032936
2011-02-09 16:00:00,NON-CRIMINAL,LOST PROPERTY,Wednesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711
2005-10-08 18:50:00,WARRANTS,WARRANT ARREST,Saturday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406690592261,37.7852071918419
2011-12-28 01:29:00,NON-CRIMINAL,TURNED IN GUN,Wednesday,RICHMOND,NONE,400 Block of 39TH AV,-122.49986826459,37.780343687789
2008-03-18 11:45:00,MISSING PERSON,FOUND PERSON,Tuesday,MISSION,LOCATED,3700 Block of 18TH ST,-122.427242380192,37.7614118083919
2006-03-10 21:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,INGLESIDE,NONE,100 Block of HIGHLAND AV,-122.422067184937,37.737362360521296
2007-03-07 11:30:00,FRAUD,FALSE ID TO PEACE OFFICER,Wednesday,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745
2007-03-07 10:00:00,NON-CRIMINAL,LOST PROPERTY,Wednesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711
2015-03-04 12:08:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,TARAVAL,NONE,400 Block of BRIGHT ST,-122.463620567059,37.71892835679071
2013-03-18 12:30:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Monday,CENTRAL,NONE,1500 Block of SACRAMENTO ST,-122.41840622692,37.7917571766134
2014-06-12 00:37:00,NON-CRIMINAL,LOCATED PROPERTY,Thursday,PARK,NONE,700 Block of WALLER ST,-122.436043096787,37.77049779956779
